NAME : egl-g2-B
VERTICES : 255
EDG_REQ : 375
EDG_NONREQ : 0
VEHICLES : 27
CAPACITY : 23100
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 4 8 1860 7 [ 63 84 126 168 315 357 ] [ 0.60 0.90 1.26 1.02 1.21 0.92 0.74 ]
4 0 8 1860 7 [ 42 63 231 252 336 399 ] [ 0.81 0.86 1.19 1.00 1.20 1.00 0.63 ]
4 5 3 556 7 [ 21 84 126 252 315 357 ] [ 0.78 0.90 1.03 1.01 1.08 0.98 0.68 ]
5 4 3 556 7 [ 84 147 210 252 315 336 ] [ 0.72 0.81 1.07 1.03 1.06 0.81 0.77 ]
5 6 4 821 7 [ 63 168 189 210 273 399 ] [ 0.64 0.91 1.10 1.08 1.23 0.99 0.67 ]
6 5 4 821 7 [ 21 105 189 273 315 378 ] [ 0.65 0.96 1.08 1.02 1.15 0.87 0.69 ]
6 7 3 606 7 [ 42 126 147 231 252 294 ] [ 0.71 0.81 1.12 0.91 1.04 0.89 0.64 ]
7 6 3 606 7 [ 63 84 147 231 378 399 ] [ 0.88 0.90 1.07 0.90 1.21 0.93 0.89 ]
7 8 9 2195 7 [ 63 189 252 273 315 399 ] [ 0.60 0.84 1.20 1.00 1.14 0.91 0.60 ]
8 7 9 2195 7 [ 63 147 231 252 294 336 ] [ 0.62 0.87 1.06 1.08 1.29 0.88 0.85 ]
8 9 2 282 7 [ 42 84 105 189 252 273 ] [ 0.63 0.90 1.28 1.04 1.06 0.84 0.82 ]
9 8 2 282 7 [ 63 105 147 189 231 357 ] [ 0.77 0.87 1.02 1.01 1.20 0.87 0.72 ]
9 10 8 1834 7 [ 21 189 231 294 315 378 ] [ 0.77 0.89 1.16 0.90 1.16 0.91 0.89 ]
10 9 8 1834 7 [ 21 63 84 210 273 378 ] [ 0.90 0.99 1.24 1.08 1.11 0.87 0.82 ]
10 11 5 1109 7 [ 63 84 210 252 294 315 ] [ 0.81 0.84 1.15 1.07 1.24 0.94 0.72 ]
11 10 5 1109 7 [ 42 147 231 315 336 378 ] [ 0.62 0.98 1.00 0.94 1.25 0.98 0.76 ]
11 12 3 591 7 [ 21 126 210 252 336 378 ] [ 0.61 0.98 1.29 1.02 1.15 0.96 0.75 ]
12 11 3 591 7 [ 63 84 147 189 357 378 ] [ 0.84 0.92 1.19 1.08 1.21 0.98 0.78 ]
12 13 13 3357 7 [ 42 126 147 252 336 399 ] [ 0.73 0.99 1.18 1.04 1.22 0.83 0.85 ]
13 12 13 3357 7 [ 42 168 273 315 336 399 ] [ 0.64 0.86 1.19 1.09 1.19 0.88 0.66 ]
13 14 8 1922 7 [ 63 105 168 294 315 336 ] [ 0.65 0.83 1.02 1.09 1.21 0.88 0.76 ]
14 13 8 1922 7 [ 147 168 210 273 378 399 ] [ 0.61 0.99 1.16 0.92 1.21 0.98 0.67 ]
4 15 2 390 7 [ 21 63 84 147 210 252 ] [ 0.69 1.00 1.19 0.90 1.30 0.81 0.70 ]
15 4 2 390 7 [ 84 105 147 168 189 252 ] [ 0.71 0.97 1.01 0.92 1.25 0.97 0.89 ]
15 16 2 221 7 [ 21 273 294 336 357 399 ] [ 0.60 1.00 1.11 1.06 1.16 0.97 0.76 ]
16 15 2 221 7 [ 21 105 147 273 294 336 ] [ 0.61 0.94 1.22 1.02 1.02 0.96 0.67 ]
16 17 2 318 7 [ 21 42 147 189 378 399 ] [ 0.82 0.94 1.19 1.08 1.17 0.87 0.77 ]
17 16 2 318 7 [ 42 84 210 315 378 399 ] [ 0.83 0.92 1.29 1.05 1.28 0.97 0.61 ]
5 17 3 429 7 [ 126 168 231 252 336 378 ] [ 0.75 0.90 1.01 1.06 1.28 0.98 0.83 ]
17 5 3 429 7 [ 168 189 210 294 315 399 ] [ 0.72 0.88 1.08 0.99 1.29 0.82 0.62 ]
17 18 4 717 7 [ 21 42 105 126 189 315 ] [ 0.78 0.92 1.06 1.09 1.23 0.85 0.74 ]
18 17 4 717 7 [ 21 84 147 231 378 399 ] [ 0.76 0.90 1.03 0.92 1.28 0.81 0.71 ]
6 18 3 503 7 [ 21 231 273 294 357 399 ] [ 0.71 0.97 1.19 1.08 1.05 0.93 0.76 ]
18 6 3 503 7 [ 84 231 273 294 357 378 ] [ 0.80 0.88 1.17 0.97 1.06 0.99 0.66 ]
15 19 4 960 7 [ 105 147 168 210 273 357 ] [ 0.75 0.84 1.29 1.09 1.03 0.98 0.86 ]
19 15 4 960 7 [ 21 147 210 231 273 294 ] [ 0.86 0.86 1.18 1.03 1.16 0.95 0.85 ]
19 20 3 669 7 [ 63 315 336 357 378 399 ] [ 0.77 0.83 1.01 1.06 1.13 0.98 0.69 ]
20 19 3 669 7 [ 126 147 168 189 210 252 ] [ 0.69 0.83 1.28 1.07 1.15 0.88 0.75 ]
18 20 3 460 7 [ 21 42 63 105 231 378 ] [ 0.89 0.87 1.10 0.90 1.02 0.81 0.86 ]
20 18 3 460 7 [ 63 84 105 168 273 357 ] [ 0.88 0.85 1.03 0.94 1.15 0.88 0.71 ]
