NAME : egl-s4-B
VERTICES : 140
EDG_REQ : 190
EDG_NONREQ : 0
VEHICLES : 27
CAPACITY : 160
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
4 5 7 26 7 [ 84 105 168 189 210 399 ] [ 0.87 0.91 1.07 1.06 1.12 0.91 0.89 ]
5 4 7 26 7 [ 21 147 189 252 273 294 ] [ 0.83 0.89 1.01 0.91 1.15 0.84 0.86 ]
5 6 6 21 7 [ 84 168 189 315 336 399 ] [ 0.68 0.88 1.01 0.94 1.11 0.88 0.87 ]
6 5 6 21 7 [ 63 126 147 189 210 336 ] [ 0.86 0.90 1.27 0.96 1.17 0.86 0.73 ]
5 7 3 10 7 [ 42 189 252 273 357 399 ] [ 0.64 0.82 1.09 0.96 1.14 0.98 0.73 ]
7 5 3 10 7 [ 42 63 252 294 336 399 ] [ 0.85 0.95 1.06 0.97 1.04 0.97 0.88 ]
7 8 10 37 7 [ 42 105 168 273 294 315 ] [ 0.72 0.82 1.28 1.08 1.06 0.93 0.73 ]
8 7 10 37 7 [ 42 84 147 189 210 294 ] [ 0.86 0.85 1.25 0.91 1.28 0.88 0.78 ]
8 9 4 12 7 [ 42 84 252 294 378 399 ] [ 0.75 0.98 1.07 1.04 1.06 0.88 0.88 ]
9 8 4 12 7 [ 126 168 189 231 273 357 ] [ 0.76 0.94 1.14 0.95 1.22 0.84 0.84 ]
7 10 13 48 7 [ 105 126 147 189 231 294 ] [ 0.70 0.94 1.05 1.05 1.20 0.93 0.83 ]
10 7 13 48 7 [ 42 126 147 189 210 273 ] [ 0.60 0.81 1.21 0.97 1.10 0.98 0.89 ]
10 11 7 25 7 [ 21 63 105 210 315 378 ] [ 0.81 0.89 1.15 0.97 1.08 0.85 0.86 ]
11 10 7 25 7 [ 210 273 336 357 378 399 ] [ 0.82 0.95 1.13 0.97 1.07 0.95 0.69 ]
11 12 4 12 7 [ 21 126 147 273 315 357 ] [ 0.83 0.97 1.17 1.00 1.18 0.95 0.72 ]
12 11 4 12 7 [ 84 189 231 252 315 399 ] [ 0.69 0.82 1.07 1.06 1.19 0.88 0.64 ]
12 13 5 18 7 [ 63 168 189 294 378 399 ] [ 0.84 0.93 1.13 0.95 1.04 0.98 0.77 ]
13 12 5 18 7 [ 84 147 168 231 294 336 ] [ 0.61 1.00 1.27 1.06 1.09 0.86 0.75 ]
9 14 4 13 7 [ 42 189 231 252 273 378 ] [ 0.79 0.96 1.08 1.10 1.22 0.87 0.83 ]
