NAME : egl-e4-B
VERTICES : 77
EDG_REQ : 98
EDG_NONREQ : 0
VEHICLES : 14
CAPACITY : 180
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 1 10 32 7 [ 126 168 189 315 357 378 ] [ 0.41 0.72 1.20 1.29 1.50 0.85 0.45 ]
1 0 10 32 7 [ 84 147 168 252 315 378 ] [ 0.63 0.80 1.08 0.77 1.18 0.88 0.67 ]
1 2 5 14 7 [ 105 147 168 210 231 378 ] [ 0.61 0.76 1.18 1.13 1.60 0.73 0.52 ]
2 1 5 14 7 [ 168 231 252 273 294 336 ] [ 0.47 0.70 1.47 0.77 1.37 0.75 0.50 ]
1 3 6 17 7 [ 21 42 105 147 315 378 ] [ 0.53 0.87 1.10 0.78 1.26 0.77 0.55 ]
3 1 6 17 7 [ 21 126 168 210 231 378 ] [ 0.66 0.83 1.05 1.22 1.58 0.62 0.56 ]
3 4 16 56 7 [ 42 63 147 252 294 336 ] [ 0.65 0.78 1.43 0.95 1.29 0.99 0.48 ]
4 3 16 56 7 [ 21 42 84 126 294 315 ] [ 0.63 0.68 1.05 1.17 1.25 0.98 0.61 ]
4 5 3 8 7 [ 21 84 210 231 294 399 ] [ 0.54 0.93 1.10 1.24 1.14 0.95 0.52 ]
5 4 3 8 7 [ 42 63 210 315 336 357 ] [ 0.55 0.96 1.46 1.03 1.31 0.64 0.64 ]
4 6 3 6 7 [ 63 105 147 252 273 336 ] [ 0.40 0.80 1.29 1.15 1.51 0.84 0.69 ]
6 4 3 6 7 [ 84 105 147 168 210 357 ] [ 0.61 0.89 1.23 0.91 1.29 0.62 0.46 ]
6 7 6 18 7 [ 210 273 315 336 357 378 ] [ 0.47 0.75 1.24 0.81 1.26 0.80 0.52 ]
7 6 6 18 7 [ 42 63 147 189 210 315 ] [ 0.50 0.78 1.02 1.07 1.53 0.66 0.51 ]
7 8 8 26 7 [ 21 63 84 168 336 357 ] [ 0.68 0.91 1.13 0.79 1.06 0.76 0.42 ]
8 7 8 26 7 [ 42 189 231 252 273 399 ] [ 0.47 0.98 1.02 0.88 1.37 0.62 0.45 ]
8 9 7 20 7 [ 63 252 273 336 357 399 ] [ 0.45 0.63 1.37 1.21 1.10 0.83 0.51 ]
9 8 7 20 7 [ 84 210 231 273 378 399 ] [ 0.50 0.95 1.30 1.15 1.34 0.77 0.46 ]
9 10 4 12 7 [ 42 189 231 315 336 357 ] [ 0.61 0.77 1.22 0.94 1.48 0.67 0.58 ]
10 9 4 12 7 [ 21 84 168 252 273 378 ] [ 0.55 0.77 1.54 1.28 1.58 0.79 0.70 ]
10 11 10 32 7 [ 105 126 168 189 336 399 ] [ 0.63 0.66 1.49 0.73 1.34 0.84 0.57 ]
11 10 10 32 7 [ 189 210 231 252 273 357 ] [ 0.56 0.77 1.03 0.76 1.10 0.64 0.57 ]
11 15 9 29 7 [ 21 42 63 231 252 399 ] [ 0.57 0.72 1.21 0.78 1.39 0.78 0.47 ]
15 11 9 29 7 [ 42 126 147 168 231 378 ] [ 0.40 0.77 1.18 0.86 1.02 0.75 0.64 ]
12 15 5 13 7 [ 21 63 168 252 357 378 ] [ 0.45 0.77 1.43 1.11 1.10 0.98 0.46 ]
15 12 5 13 7 [ 126 168 189 231 273 357 ] [ 0.41 0.70 1.46 0.87 1.15 0.63 0.43 ]
12 13 3 7 7 [ 63 105 147 189 252 273 ] [ 0.65 0.64 1.17 0.89 1.49 0.91 0.67 ]
13 12 3 7 7 [ 84 105 168 231 336 357 ] [ 0.45 0.82 1.55 1.01 1.56 0.98 0.43 ]
13 14 3 7 7 [ 84 126 147 168 231 294 ] [ 0.58 0.90 1.39 1.17 1.03 0.84 0.49 ]
14 13 3 7 7 [ 42 126 147 168 210 357 ] [ 0.53 1.00 1.39 0.81 1.21 0.90 0.57 ]
12 76 4 12 7 [ 21 84 105 147 273 357 ] [ 0.49 0.66 1.60 1.00 1.23 0.81 0.48 ]
76 12 4 12 7 [ 105 126 147 231 252 315 ] [ 0.66 0.69 1.07 1.25 1.02 0.76 0.44 ]
14 16 8 26 7 [ 42 105 147 189 294 399 ] [ 0.48 0.81 1.14 0.73 1.33 0.67 0.50 ]
16 14 8 26 7 [ 63 126 147 189 378 399 ] [ 0.58 0.92 1.48 1.13 1.12 0.90 0.45 ]
14 17 11 38 7 [ 210 231 273 294 357 399 ] [ 0.41 0.97 1.20 0.88 1.05 0.66 0.63 ]
17 14 11 38 7 [ 21 63 84 126 252 357 ] [ 0.41 0.82 1.28 1.19 1.36 0.99 0.51 ]
17 18 12 41 7 [ 63 231 273 294 378 399 ] [ 0.53 0.86 1.39 1.11 1.37 0.80 0.62 ]
18 17 12 41 7 [ 21 105 126 252 273 336 ] [ 0.46 0.61 1.30 1.08 1.41 0.69 0.46 ]
18 19 10 32 7 [ 63 105 126 210 231 378 ] [ 0.52 0.81 1.44 0.99 1.17 0.89 0.67 ]
19 18 10 32 7 [ 147 252 273 294 357 378 ] [ 0.67 0.88 1.56 0.73 1.29 0.78 0.67 ]
17 19 7 21 7 [ 21 84 168 210 273 294 ] [ 0.41 0.79 1.50 1.15 1.20 0.83 0.65 ]
19 17 7 21 7 [ 21 189 210 252 357 399 ] [ 0.49 0.83 1.50 0.78 1.38 0.74 0.50 ]
18 20 11 38 7 [ 21 84 126 168 378 399 ] [ 0.60 0.99 1.02 0.74 1.25 0.74 0.54 ]
