NAME : egl-g1-B
VERTICES : 255
EDG_REQ : 347
EDG_NONREQ : 28
VEHICLES : 25
CAPACITY : 22800
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 4 7 1860 7 [ 21 42 63 231 273 336 ] [ 0.48 0.65 1.50 1.24 1.03 0.97 0.59 ]
4 0 7 1860 7 [ 42 168 231 294 315 378 ] [ 0.47 0.91 1.11 0.97 1.55 0.76 0.60 ]
4 5 3 556 7 [ 21 105 210 252 336 399 ] [ 0.59 1.00 1.55 0.74 1.12 0.75 0.69 ]
5 4 3 556 7 [ 21 63 126 210 336 399 ] [ 0.56 0.98 1.53 1.18 1.04 0.77 0.61 ]
5 6 4 821 7 [ 63 126 147 168 231 357 ] [ 0.42 0.64 1.08 1.09 1.43 0.87 0.64 ]
6 5 4 821 7 [ 105 147 168 189 252 273 ] [ 0.60 0.81 1.36 0.82 1.32 0.94 0.42 ]
6 7 3 606 7 [ 63 210 294 336 378 399 ] [ 0.57 0.90 1.48 1.15 1.18 0.73 0.43 ]
7 6 3 606 7 [ 42 63 168 252 315 399 ] [ 0.42 0.82 1.32 0.91 1.47 0.77 0.45 ]
7 8 8 2195 7 [ 42 84 126 252 294 399 ] [ 0.56 0.77 1.60 0.72 1.39 0.74 0.61 ]
8 7 8 2195 7 [ 21 63 168 273 294 399 ] [ 0.60 0.85 1.02 1.09 1.08 0.96 0.61 ]
8 9 2 282 7 [ 42 63 105 315 336 378 ] [ 0.50 0.98 1.10 1.11 1.50 0.90 0.70 ]
9 8 2 282 7 [ 21 84 147 168 210 399 ] [ 0.52 0.64 1.33 0.85 1.39 0.75 0.47 ]
9 10 7 1834 7 [ 21 42 210 273 294 378 ] [ 0.67 0.72 1.13 1.22 1.37 0.65 0.55 ]
10 9 7 1834 7 [ 21 126 231 315 336 399 ] [ 0.61 0.83 1.51 0.74 1.49 0.83 0.41 ]
10 11 5 1109 7 [ 42 168 210 315 378 399 ] [ 0.64 0.78 1.30 0.97 1.20 0.73 0.59 ]
11 10 5 1109 7 [ 21 84 147 252 357 378 ] [ 0.54 0.84 1.07 0.93 1.00 0.88 0.41 ]
11 12 3 591 7 [ 168 189 210 273 357 399 ] [ 0.57 0.93 1.15 1.16 1.30 0.89 0.50 ]
12 11 3 591 7 [ 21 84 168 252 357 399 ] [ 0.62 0.87 1.52 1.19 1.30 0.90 0.48 ]
12 13 12 3357 7 [ 63 84 105 126 273 399 ] [ 0.56 0.91 1.26 0.77 1.22 0.88 0.59 ]
13 12 12 3357 7 [ 105 126 147 168 210 399 ] [ 0.63 0.91 1.51 1.04 1.13 0.87 0.54 ]
13 14 8 1922 7 [ 189 231 294 315 357 378 ] [ 0.57 0.96 1.42 0.96 1.54 0.93 0.50 ]
14 13 8 1922 7 [ 126 210 294 315 357 378 ] [ 0.40 0.93 1.27 1.25 1.53 0.86 0.54 ]
4 15 2 390 7 [ 42 63 210 273 378 399 ] [ 0.59 0.62 1.08 0.92 1.13 0.70 0.60 ]
15 4 2 390 7 [ 21 84 126 189 252 336 ] [ 0.51 0.78 1.15 1.02 1.24 0.88 0.64 ]
15 16 2 221 7 [ 63 105 147 273 294 315 ] [ 0.54 0.71 1.32 0.78 1.16 0.78 0.46 ]
16 15 2 221 7 [ 21 126 168 210 252 378 ] [ 0.64 0.65 1.41 1.14 1.50 0.77 0.61 ]
16 17 2 318 7 [ 84 105 147 168 189 273 ] [ 0.69 0.84 1.11 1.03 1.35 0.83 0.51 ]
17 16 2 318 7 [ 21 42 126 252 357 399 ] [ 0.44 0.87 1.49 1.28 1.45 0.62 0.58 ]
