NAME : C04
VERTICES : 60
EDG_REQ : 72
EDG_NONREQ : 12
VEHICLES : 8
CAPACITY : 300
DEPOT : 43
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 1 17 40 7 [ 63 147 231 273 294 378 ] [ 0.69 0.60 1.24 0.92 1.31 0.96 0.53 ]
1 0 17 40 7 [ 21 42 105 189 252 336 ] [ 0.42 0.81 1.10 0.95 1.46 0.94 0.64 ]
0 47 27 65 7 [ 63 126 168 210 231 273 ] [ 0.65 0.87 1.09 0.92 1.16 0.92 0.41 ]
47 0 27 65 7 [ 42 126 147 252 273 357 ] [ 0.61 0.83 1.34 1.12 1.35 0.78 0.41 ]
1 46 29 70 7 [ 42 105 147 189 357 378 ] [ 0.53 0.96 1.09 0.90 1.25 0.89 0.66 ]
46 1 29 70 7 [ 21 42 84 147 210 336 ] [ 0.45 0.75 1.58 1.06 1.43 0.79 0.70 ]
2 24 5 10 7 [ 42 126 294 315 357 399 ] [ 0.45 0.93 1.53 0.92 1.50 0.99 0.67 ]
24 2 5 10 7 [ 21 126 168 189 273 315 ] [ 0.50 0.66 1.46 1.10 1.10 0.64 0.40 ]
2 26 9 20 7 [ 105 126 273 315 336 357 ] [ 0.52 0.66 1.11 0.79 1.60 0.71 0.46 ]
26 2 9 20 7 [ 21 42 168 189 336 357 ] [ 0.41 1.00 1.59 0.87 1.12 0.61 0.57 ]
3 25 5 10 7 [ 21 42 105 147 294 315 ] [ 0.69 0.85 1.38 1.15 1.36 0.98 0.63 ]
25 3 5 10 7 [ 42 84 105 147 168 357 ] [ 0.42 0.61 1.42 0.87 1.48 0.97 0.62 ]
3 46 5 10 7 [ 42 84 105 168 189 294 ] [ 0.48 0.82 1.16 1.11 1.02 0.64 0.51 ]
46 3 5 10 7 [ 21 42 147 315 378 399 ] [ 0.48 0.74 1.16 1.02 1.40 0.75 0.67 ]
4 22 25 60 7 [ 63 84 126 147 168 399 ] [ 0.42 0.82 1.23 1.01 1.18 1.00 0.52 ]
22 4 25 60 7 [ 42 105 147 168 252 273 ] [ 0.52 0.85 1.21 1.23 1.36 0.90 0.54 ]
5 23 38 90 7 [ 42 105 147 273 294 399 ] [ 0.64 0.76 1.03 1.06 1.11 0.83 0.41 ]
23 5 38 90 7 [ 63 105 126 168 210 273 ] [ 0.52 0.73 1.33 1.11 1.29 0.99 0.48 ]
5 7 21 50 7 [ 126 252 273 294 315 336 ] [ 0.69 0.75 1.34 0.79 1.55 0.65 0.53 ]
7 5 21 50 7 [ 105 147 315 336 378 399 ] [ 0.67 0.77 1.24 0.72 1.54 0.82 0.53 ]
6 7 9 20 7 [ 21 105 126 168 231 399 ] [ 0.58 0.66 1.46 1.15 1.43 0.73 0.62 ]
7 6 9 20 7 [ 84 105 147 210 336 378 ] [ 0.68 0.77 1.03 0.93 1.02 0.93 0.45 ]
6 13 36 85 7 [ 21 42 63 105 294 336 ] [ 0.68 0.88 1.08 1.21 1.30 0.62 0.54 ]
13 6 36 85 7 [ 63 105 168 189 252 315 ] [ 0.65 0.72 1.11 1.14 1.22 0.84 0.48 ]
12 13 7 15 7 [ 84 105 168 210 252 378 ] [ 0.53 0.95 1.48 1.03 1.44 0.84 0.63 ]
13 12 7 15 7 [ 42 84 126 147 252 357 ] [ 0.64 0.70 1.17 0.96 1.27 0.75 0.49 ]
13 16 40 95 7 [ 21 168 210 231 378 399 ] [ 0.45 0.87 1.16 1.29 1.23 0.90 0.66 ]
16 13 40 95 7 [ 147 210 252 315 336 357 ] [ 0.58 0.78 1.54 0.75 1.16 0.85 0.51 ]
14 17 17 40 7 [ 42 63 84 147 231 315 ] [ 0.61 0.79 1.34 0.99 1.35 0.98 0.62 ]
17 14 17 40 7 [ 42 84 147 252 294 399 ] [ 0.41 0.63 1.29 0.78 1.58 1.00 0.42 ]
15 18 17 40 7 [ 42 84 126 252 294 378 ] [ 0.46 0.86 1.46 1.20 1.36 0.83 0.54 ]
18 15 17 40 7 [ 21 84 210 252 294 336 ] [ 0.56 0.73 1.24 1.11 1.43 0.66 0.63 ]
16 17 7 15 7 [ 21 147 231 252 357 399 ] [ 0.55 0.63 1.38 1.01 1.21 0.63 0.49 ]
17 16 7 15 7 [ 126 147 168 336 357 399 ] [ 0.53 0.61 1.16 0.93 1.13 0.81 0.53 ]
16 23 9 20 7 [ 84 126 231 252 315 399 ] [ 0.40 0.76 1.18 1.30 1.59 0.73 0.45 ]
23 16 9 20 7 [ 63 126 147 273 315 378 ] [ 0.47 0.60 1.51 1.08 1.24 0.77 0.52 ]
17 18 3 5 7 [ 21 84 189 210 231 336 ] [ 0.60 0.75 1.26 0.88 1.19 0.97 0.41 ]
18 17 3 5 7 [ 42 84 189 231 336 357 ] [ 0.67 0.95 1.25 0.70 1.59 0.80 0.47 ]
18 19 5 10 7 [ 42 84 210 273 357 399 ] [ 0.54 0.64 1.14 1.18 1.55 0.95 0.49 ]
19 18 5 10 7 [ 42 189 210 273 357 399 ] [ 0.63 0.86 1.46 1.10 1.11 0.72 0.48 ]
19 20 5 10 7 [ 63 210 231 357 378 399 ] [ 0.53 0.64 1.33 1.15 1.41 0.62 0.41 ]
20 19 5 10 7 [ 21 42 105 126 273 294 ] [ 0.62 0.89 1.42 1.27 1.40 0.85 0.57 ]
19 28 19 45 7 [ 21 189 210 231 294 399 ] [ 0.43 0.81 1.03 1.15 1.21 0.76 0.51 ]
28 19 19 45 7 [ 105 231 273 315 378 399 ] [ 0.63 0.85 1.23 1.30 1.51 0.92 0.47 ]
20 21 3 5 7 [ 63 84 189 210 336 399 ] [ 0.52 0.67 1.44 0.76 1.27 0.96 0.57 ]
21 20 3 5 7 [ 84 105 168 273 294 315 ] [ 0.50 0.64 1.26 1.13 1.07 0.86 0.62 ]
20 27 21 50 7 [ 168 189 210 231 273 399 ] [ 0.57 0.75 1.04 1.20 1.56 0.81 0.46 ]
27 20 21 50 7 [ 42 63 231 336 378 399 ] [ 0.49 0.65 1.21 0.72 1.40 0.66 0.65 ]
21 22 3 5 7 [ 84 147 210 273 294 357 ] [ 0.68 0.85 1.48 0.95 1.30 0.93 0.67 ]
22 21 3 5 7 [ 21 42 105 168 231 273 ] [ 0.68 0.88 1.16 0.95 1.33 0.77 0.62 ]
21 26 27 65 7 [ 21 42 84 105 126 252 ] [ 0.62 0.71 1.44 0.98 1.35 0.95 0.49 ]
26 21 27 65 7 [ 21 42 105 231 273 294 ] [ 0.55 0.90 1.57 0.89 1.01 0.75 0.58 ]
22 23 5 10 7 [ 63 84 168 294 315 399 ] [ 0.49 0.78 1.24 1.19 1.11 0.91 0.64 ]
23 22 5 10 7 [ 63 105 252 315 357 378 ] [ 0.68 0.99 1.40 1.23 1.10 0.63 0.63 ]
24 25 3 5 7 [ 21 84 126 294 336 378 ] [ 0.41 0.89 1.34 1.18 1.16 0.73 0.50 ]
25 24 3 5 7 [ 63 189 210 273 294 378 ] [ 0.68 0.91 1.31 1.11 1.44 0.82 0.43 ]
24 42 9 20 7 [ 189 231 294 315 336 399 ] [ 0.46 0.77 1.42 1.24 1.30 0.83 0.58 ]
42 24 9 20 7 [ 21 168 210 252 273 294 ] [ 0.42 0.75 1.23 0.82 1.03 0.77 0.60 ]
25 45 5 10 7 [ 84 147 273 315 357 399 ] [ 0.69 0.71 1.18 0.78 1.51 0.67 0.64 ]
45 25 5 10 7 [ 21 42 63 252 336 357 ] [ 0.51 0.68 1.47 0.78 1.18 0.75 0.69 ]
26 27 7 15 7 [ 126 168 210 252 336 357 ] [ 0.64 0.88 1.10 1.10 1.35 0.76 0.70 ]
27 26 7 15 7 [ 21 42 84 105 210 336 ] [ 0.63 0.82 1.28 0.98 1.48 0.70 0.68 ]
27 28 23 55 7 [ 21 126 189 210 231 273 ] [ 0.56 0.69 1.00 0.87 1.52 0.81 0.52 ]
28 27 23 55 7 [ 42 126 168 189 294 315 ] [ 0.68 0.72 1.52 0.85 1.29 1.00 0.44 ]
28 29 13 30 7 [ 63 147 168 210 294 378 ] [ 0.46 0.97 1.35 1.23 1.60 0.87 0.41 ]
29 28 13 30 7 [ 105 126 147 210 252 336 ] [ 0.58 1.00 1.43 1.17 1.05 0.79 0.55 ]
28 30 13 30 7 [ 21 42 63 126 357 378 ] [ 0.53 0.71 1.42 1.29 1.07 0.91 0.42 ]
30 28 13 30 7 [ 42 84 105 147 231 399 ] [ 0.69 0.68 1.20 1.06 1.28 0.77 0.50 ]
29 30 9 20 7 [ 42 105 147 210 252 336 ] [ 0.67 0.72 1.55 0.85 1.47 0.77 0.54 ]
30 29 9 20 7 [ 42 126 168 231 336 378 ] [ 0.66 1.00 1.33 1.01 1.46 0.64 0.54 ]
30 34 27 65 7 [ 42 189 210 231 315 357 ] [ 0.46 0.60 1.01 0.72 1.52 0.75 0.56 ]
34 30 27 65 7 [ 105 294 315 357 378 399 ] [ 0.63 0.78 1.18 1.29 1.09 0.87 0.49 ]
31 34 13 30 7 [ 63 126 147 294 315 336 ] [ 0.55 0.91 1.39 1.01 1.54 0.84 0.50 ]
34 31 13 30 7 [ 42 63 84 168 357 378 ] [ 0.44 0.67 1.51 1.04 1.57 0.85 0.59 ]
32 33 7 15 7 [ 21 210 252 357 378 399 ] [ 0.60 0.88 1.31 0.86 1.06 0.88 0.45 ]
33 32 7 15 7 [ 21 42 147 168 336 378 ] [ 0.50 0.90 1.19 0.70 1.25 0.82 0.64 ]
33 34 13 30 7 [ 147 168 189 210 378 399 ] [ 0.62 0.89 1.44 0.75 1.00 0.72 0.40 ]
34 33 13 30 7 [ 21 63 84 147 168 399 ] [ 0.42 0.98 1.46 1.23 1.00 0.90 0.63 ]
34 35 7 15 7 [ 42 105 231 294 315 357 ] [ 0.53 0.71 1.23 1.23 1.35 0.69 0.53 ]
35 34 7 15 7 [ 63 84 168 252 294 378 ] [ 0.44 0.96 1.58 1.26 1.50 0.96 0.53 ]
34 36 7 15 7 [ 126 147 168 189 231 315 ] [ 0.49 0.79 1.32 0.81 1.03 0.72 0.42 ]
36 34 7 15 7 [ 63 84 126 189 252 357 ] [ 0.58 0.83 1.10 0.77 1.26 0.71 0.63 ]
35 36 7 15 7 [ 42 63 189 210 294 336 ] [ 0.62 0.70 1.39 1.19 1.13 0.90 0.67 ]
36 35 7 15 7 [ 21 168 189 210 336 378 ] [ 0.53 0.78 1.57 0.71 1.39 0.78 0.63 ]
35 41 38 90 7 [ 105 126 168 273 315 336 ] [ 0.63 0.89 1.29 1.16 1.17 0.70 0.63 ]
41 35 38 90 7 [ 21 63 147 252 273 378 ] [ 0.45 0.61 1.49 1.12 1.05 0.84 0.49 ]
36 38 13 30 7 [ 42 168 189 273 357 399 ] [ 0.56 0.98 1.18 1.04 1.40 0.66 0.40 ]
38 36 13 30 7 [ 105 126 210 252 294 357 ] [ 0.55 0.74 1.16 0.97 1.15 0.64 0.40 ]
37 38 5 10 7 [ 105 147 210 231 294 357 ] [ 0.46 0.99 1.57 1.10 1.41 0.79 0.55 ]
38 37 5 10 7 [ 21 105 147 189 252 273 ] [ 0.41 0.72 1.38 0.83 1.41 0.61 0.55 ]
38 39 11 25 7 [ 63 147 168 252 315 357 ] [ 0.66 0.67 1.07 0.88 1.43 0.67 0.52 ]
39 38 11 25 7 [ 21 42 168 273 294 315 ] [ 0.65 0.87 1.43 1.10 1.05 0.61 0.63 ]
38 40 21 50 7 [ 21 231 252 336 357 378 ] [ 0.46 0.88 1.56 0.87 1.19 0.83 0.67 ]
40 38 21 50 7 [ 84 105 168 357 378 399 ] [ 0.65 0.67 1.21 0.97 1.04 0.72 0.49 ]
39 40 23 55 7 [ 84 210 273 294 315 399 ] [ 0.57 0.99 1.08 1.27 1.56 0.70 0.51 ]
40 39 23 55 7 [ 21 210 273 315 378 399 ] [ 0.55 0.70 1.50 1.21 1.58 0.95 0.52 ]
40 41 13 30 7 [ 63 189 210 231 273 336 ] [ 0.63 0.98 1.40 0.97 1.11 0.70 0.50 ]
41 40 13 30 7 [ 168 231 273 294 357 378 ] [ 0.44 0.86 1.08 1.24 1.58 0.76 0.51 ]
41 42 5 10 7 [ 105 126 147 294 357 378 ] [ 0.53 0.86 1.32 0.74 1.01 0.71 0.67 ]
42 41 5 10 7 [ 105 210 252 294 315 357 ] [ 0.56 0.72 1.39 1.14 1.10 0.87 0.47 ]
42 44 7 15 7 [ 84 105 147 231 336 357 ] [ 0.51 0.99 1.34 0.96 1.19 0.94 0.66 ]
44 42 7 15 7 [ 21 105 147 189 273 378 ] [ 0.45 0.80 1.45 1.25 1.13 0.79 0.51 ]
43 44 5 10 7 [ 21 63 126 231 294 357 ] [ 0.55 0.75 1.21 1.09 1.32 0.76 0.50 ]
44 43 5 10 7 [ 21 126 168 189 294 399 ] [ 0.61 0.76 1.01 0.80 1.58 0.81 0.57 ]
43 47 27 65 7 [ 84 126 168 252 294 399 ] [ 0.69 0.74 1.32 1.02 1.46 0.98 0.52 ]
47 43 27 65 7 [ 21 63 84 189 231 336 ] [ 0.45 0.76 1.05 0.73 1.11 0.77 0.64 ]
43 48 27 65 7 [ 21 42 168 189 357 399 ] [ 0.45 0.77 1.05 1.26 1.39 0.68 0.42 ]
48 43 27 65 7 [ 63 126 210 231 294 357 ] [ 0.52 0.80 1.28 0.70 1.53 0.73 0.42 ]
44 45 7 15 7 [ 21 126 189 315 378 399 ] [ 0.61 0.68 1.09 1.12 1.23 0.79 0.48 ]
45 44 7 15 7 [ 84 126 231 273 357 378 ] [ 0.64 0.71 1.24 0.95 1.04 0.71 0.46 ]
45 46 7 15 7 [ 84 147 168 210 315 378 ] [ 0.53 1.00 1.22 1.23 1.16 0.65 0.41 ]
46 45 7 15 7 [ 42 189 294 315 336 399 ] [ 0.57 0.66 1.10 1.00 1.26 0.85 0.50 ]
47 48 27 65 7 [ 42 63 168 252 294 357 ] [ 0.48 0.62 1.08 1.27 1.53 0.71 0.56 ]
48 47 27 65 7 [ 168 189 210 252 294 399 ] [ 0.68 0.72 1.02 1.30 1.48 0.75 0.54 ]
48 50 17 40 7 [ 105 210 252 336 378 399 ] [ 0.54 0.85 1.14 1.20 1.25 0.93 0.46 ]
50 48 17 40 7 [ 63 84 210 315 336 378 ] [ 0.47 0.77 1.16 0.75 1.15 0.70 0.48 ]
48 54 21 50 7 [ 210 231 273 336 378 399 ] [ 0.50 0.75 1.59 0.91 1.29 0.72 0.46 ]
54 48 21 50 7 [ 63 147 189 294 336 399 ] [ 0.61 0.78 1.13 0.78 1.55 0.96 0.41 ]
49 50 3 5 7 [ 105 147 189 273 294 378 ] [ 0.54 0.81 1.58 1.18 1.03 0.79 0.55 ]
