NAME : egl-s1-B
VERTICES : 140
EDG_REQ : 75
EDG_NONREQ : 115
VEHICLES : 10
CAPACITY : 150
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
4 5 8 26 7 [ 21 42 126 189 210 357 ] [ 0.42 0.65 1.26 0.80 1.58 0.85 0.61 ]
5 4 8 26 7 [ 126 147 231 294 315 378 ] [ 0.58 0.69 1.14 0.76 1.32 0.71 0.61 ]
5 7 4 10 7 [ 42 84 189 294 378 399 ] [ 0.60 0.97 1.11 1.07 1.09 0.67 0.56 ]
7 5 4 10 7 [ 105 168 231 252 357 399 ] [ 0.46 0.81 1.25 1.27 1.28 0.67 0.70 ]
7 8 10 37 7 [ 63 168 189 210 294 399 ] [ 0.65 0.75 1.07 0.73 1.10 0.67 0.60 ]
8 7 10 37 7 [ 21 42 84 126 231 336 ] [ 0.52 0.88 1.57 0.87 1.28 0.93 0.58 ]
7 10 13 48 7 [ 42 105 210 231 252 357 ] [ 0.41 0.94 1.15 0.78 1.05 0.66 0.64 ]
10 7 13 48 7 [ 42 84 189 210 252 399 ] [ 0.43 0.81 1.43 0.83 1.49 0.91 0.59 ]
10 11 7 25 7 [ 147 189 231 273 294 336 ] [ 0.58 0.63 1.39 0.91 1.26 0.66 0.68 ]
11 10 7 25 7 [ 63 126 168 315 357 399 ] [ 0.67 0.99 1.02 1.18 1.01 0.95 0.43 ]
11 12 4 12 7 [ 21 126 210 294 315 336 ] [ 0.58 0.65 1.23 0.72 1.15 0.73 0.42 ]
12 11 4 12 7 [ 147 189 252 315 378 399 ] [ 0.57 0.69 1.36 1.00 1.42 0.80 0.50 ]
12 13 6 18 7 [ 42 84 126 189 273 378 ] [ 0.52 0.74 1.07 0.85 1.48 0.65 0.47 ]
13 12 6 18 7 [ 42 105 147 252 357 378 ] [ 0.66 0.99 1.42 1.15 1.43 0.84 0.50 ]
19 21 4 10 7 [ 21 42 189 231 252 336 ] [ 0.48 0.76 1.57 1.12 1.56 0.87 0.46 ]
21 19 4 10 7 [ 21 42 168 231 252 399 ] [ 0.46 0.64 1.04 1.07 1.09 0.69 0.54 ]
19 23 9 33 7 [ 63 84 126 252 273 399 ] [ 0.57 0.62 1.25 0.88 1.49 0.76 0.51 ]
23 19 9 33 7 [ 21 105 147 231 252 315 ] [ 0.47 0.63 1.50 1.00 1.47 0.80 0.65 ]
23 24 4 10 7 [ 105 126 210 252 273 378 ] [ 0.43 0.76 1.38 0.75 1.14 0.97 0.61 ]
24 23 4 10 7 [ 42 231 252 336 357 399 ] [ 0.65 0.79 1.30 1.04 1.35 0.94 0.69 ]
24 26 6 19 7 [ 21 84 105 210 231 273 ] [ 0.60 0.96 1.17 1.01 1.46 0.90 0.42 ]
26 24 6 19 7 [ 63 147 231 315 357 378 ] [ 0.66 0.81 1.28 1.05 1.38 0.73 0.42 ]
26 27 3 6 7 [ 21 105 126 168 252 399 ] [ 0.70 0.99 1.14 0.80 1.04 0.83 0.65 ]
27 26 3 6 7 [ 63 105 126 231 252 357 ] [ 0.64 0.80 1.49 1.30 1.50 0.85 0.41 ]
27 28 2 5 7 [ 105 189 210 231 378 399 ] [ 0.46 0.68 1.17 0.73 1.36 0.89 0.53 ]
28 27 2 5 7 [ 21 147 231 252 336 357 ] [ 0.65 0.70 1.58 0.79 1.25 0.71 0.43 ]
27 29 2 5 7 [ 42 105 126 210 231 399 ] [ 0.69 0.62 1.37 1.06 1.20 0.95 0.67 ]
29 27 2 5 7 [ 63 168 231 315 357 399 ] [ 0.54 0.72 1.48 1.10 1.43 0.89 0.56 ]
29 31 8 28 7 [ 42 84 147 231 252 399 ] [ 0.67 0.64 1.46 1.16 1.07 0.62 0.43 ]
31 29 8 28 7 [ 21 63 105 147 294 336 ] [ 0.49 0.82 1.23 1.22 1.40 0.62 0.69 ]
10 32 7 24 7 [ 63 105 294 336 357 378 ] [ 0.60 0.84 1.43 1.15 1.17 0.88 0.48 ]
32 10 7 24 7 [ 21 147 210 231 294 378 ] [ 0.47 0.70 1.50 0.79 1.28 0.84 0.42 ]
33 138 14 49 7 [ 84 168 231 252 315 336 ] [ 0.48 0.69 1.20 1.20 1.55 0.95 0.55 ]
138 33 14 49 7 [ 126 147 189 231 336 357 ] [ 0.42 0.95 1.09 1.08 1.14 0.84 0.55 ]
35 36 6 20 7 [ 42 63 126 210 294 357 ] [ 0.45 0.97 1.22 1.28 1.54 0.80 0.41 ]
36 35 6 20 7 [ 105 126 231 336 357 399 ] [ 0.66 0.76 1.45 1.26 1.42 0.77 0.53 ]
35 37 7 25 7 [ 42 63 147 189 231 336 ] [ 0.44 0.82 1.47 1.05 1.33 0.85 0.62 ]
