NAME : egl-e2-B
VERTICES : 77
EDG_REQ : 72
EDG_NONREQ : 26
VEHICLES : 10
CAPACITY : 200
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 1 10 32 7 [ 42 84 231 252 336 378 ] [ 0.52 0.71 1.10 1.16 1.51 0.88 0.62 ]
1 0 10 32 7 [ 105 147 252 294 336 378 ] [ 0.49 0.62 1.16 0.84 1.52 0.97 0.49 ]
1 2 5 14 7 [ 84 147 168 252 294 378 ] [ 0.69 0.97 1.13 0.73 1.27 0.72 0.47 ]
2 1 5 14 7 [ 84 105 147 273 294 357 ] [ 0.43 0.71 1.28 0.85 1.13 0.70 0.61 ]
1 3 6 17 7 [ 63 84 105 189 210 336 ] [ 0.67 0.88 1.40 1.19 1.11 0.67 0.69 ]
3 1 6 17 7 [ 84 126 231 252 357 378 ] [ 0.54 0.96 1.22 1.14 1.13 0.74 0.57 ]
3 4 17 56 7 [ 21 84 231 273 378 399 ] [ 0.58 0.97 1.37 1.00 1.01 0.73 0.41 ]
4 3 17 56 7 [ 21 84 105 231 315 378 ] [ 0.61 0.94 1.53 0.95 1.38 0.84 0.52 ]
4 6 3 6 7 [ 63 126 147 231 294 315 ] [ 0.66 0.76 1.21 1.23 1.33 0.66 0.66 ]
6 4 3 6 7 [ 63 168 189 315 357 399 ] [ 0.47 0.77 1.28 0.75 1.25 0.71 0.45 ]
6 7 6 18 7 [ 105 126 168 252 357 399 ] [ 0.44 0.64 1.19 0.81 1.58 0.69 0.59 ]
7 6 6 18 7 [ 63 105 147 252 273 315 ] [ 0.67 0.78 1.45 0.97 1.53 0.71 0.46 ]
7 8 8 26 7 [ 84 105 252 294 357 378 ] [ 0.70 0.92 1.16 1.18 1.26 0.81 0.41 ]
8 7 8 26 7 [ 42 126 294 336 378 399 ] [ 0.53 0.97 1.12 0.86 1.02 0.74 0.67 ]
8 9 7 20 7 [ 42 63 147 210 273 315 ] [ 0.66 0.76 1.57 1.27 1.32 0.74 0.47 ]
9 8 7 20 7 [ 21 147 168 294 315 399 ] [ 0.69 0.72 1.37 0.85 1.08 0.91 0.57 ]
10 11 10 32 7 [ 42 63 126 168 231 294 ] [ 0.69 0.87 1.34 1.05 1.48 0.68 0.51 ]
11 10 10 32 7 [ 168 189 294 315 357 399 ] [ 0.61 1.00 1.07 0.71 1.49 0.80 0.66 ]
11 15 9 29 7 [ 147 168 189 315 378 399 ] [ 0.62 0.82 1.39 1.27 1.36 0.65 0.58 ]
