NAME : C06
VERTICES : 38
EDG_REQ : 51
EDG_NONREQ : 4
VEHICLES : 6
CAPACITY : 300
DEPOT : 4
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 1 22 45 7 [ 21 84 147 189 273 336 ] [ 0.72 0.84 1.34 0.99 1.12 0.98 0.68 ]
1 0 22 45 7 [ 105 189 210 231 252 315 ] [ 0.65 0.89 1.19 0.83 1.06 0.89 0.75 ]
0 4 54 115 7 [ 42 168 210 231 294 357 ] [ 0.51 1.00 1.32 1.10 1.12 0.79 0.51 ]
4 0 54 115 7 [ 105 210 252 273 357 399 ] [ 0.52 0.75 1.27 0.98 1.15 0.90 0.69 ]
0 30 6 10 7 [ 42 63 84 189 210 315 ] [ 0.66 0.79 1.03 1.18 1.19 0.77 0.76 ]
30 0 6 10 7 [ 63 126 189 315 336 357 ] [ 0.58 0.88 1.28 0.88 1.32 0.86 0.78 ]
1 31 26 55 7 [ 21 84 168 210 252 399 ] [ 0.74 0.86 1.28 0.86 1.23 0.83 0.57 ]
31 1 26 55 7 [ 21 147 168 210 273 336 ] [ 0.69 0.89 1.07 0.81 1.14 0.83 0.67 ]
1 4 33 70 7 [ 21 210 273 294 357 378 ] [ 0.61 0.96 1.34 1.10 1.22 0.84 0.61 ]
4 1 33 70 7 [ 21 84 105 168 231 294 ] [ 0.59 0.83 1.35 0.97 1.10 0.99 0.52 ]
2 31 24 50 7 [ 42 63 105 210 273 294 ] [ 0.76 0.83 1.31 1.11 1.17 0.77 0.60 ]
31 2 24 50 7 [ 21 42 147 189 315 399 ] [ 0.61 0.94 1.13 0.88 1.16 0.93 0.79 ]
2 3 10 20 7 [ 84 189 231 273 336 357 ] [ 0.70 0.99 1.01 1.15 1.16 0.87 0.68 ]
3 2 10 20 7 [ 42 63 126 210 231 315 ] [ 0.79 0.90 1.14 0.98 1.07 0.91 0.51 ]
2 5 17 35 7 [ 21 210 231 273 294 399 ] [ 0.55 0.96 1.21 1.06 1.33 0.70 0.71 ]
5 2 17 35 7 [ 84 105 168 231 252 399 ] [ 0.53 0.71 1.20 1.06 1.08 0.84 0.70 ]
3 5 22 45 7 [ 63 147 168 189 252 336 ] [ 0.66 0.72 1.22 1.06 1.12 0.87 0.73 ]
5 3 22 45 7 [ 126 147 231 315 336 378 ] [ 0.65 0.80 1.35 1.14 1.01 0.83 0.53 ]
3 15 38 80 7 [ 63 126 147 294 378 399 ] [ 0.50 0.81 1.20 1.02 1.35 0.97 0.71 ]
15 3 38 80 7 [ 21 84 105 210 231 399 ] [ 0.77 0.85 1.36 1.04 1.28 0.79 0.70 ]
4 5 13 25 7 [ 21 63 126 168 189 357 ] [ 0.72 0.70 1.36 0.95 1.02 0.88 0.57 ]
5 4 13 25 7 [ 84 147 189 252 294 315 ] [ 0.67 0.82 1.25 1.19 1.20 0.91 0.72 ]
5 6 10 20 7 [ 21 42 189 231 252 315 ] [ 0.58 0.81 1.16 1.18 1.33 0.72 0.60 ]
6 5 10 20 7 [ 42 84 105 147 273 294 ] [ 0.76 0.78 1.24 1.11 1.28 0.89 0.65 ]
6 7 6 10 7 [ 21 84 105 273 315 399 ] [ 0.54 0.94 1.38 0.85 1.23 0.89 0.71 ]
7 6 6 10 7 [ 105 189 252 273 315 378 ] [ 0.64 0.88 1.18 0.90 1.04 0.78 0.51 ]
6 8 8 15 7 [ 21 63 84 105 126 336 ] [ 0.63 0.97 1.27 1.16 1.32 0.82 0.79 ]
8 6 8 15 7 [ 21 42 63 84 147 357 ] [ 0.75 0.82 1.27 0.89 1.27 0.74 0.70 ]
6 11 17 35 7 [ 21 126 189 252 273 336 ] [ 0.77 0.88 1.18 1.09 1.35 0.87 0.66 ]
11 6 17 35 7 [ 105 126 168 210 273 315 ] [ 0.75 0.78 1.19 0.92 1.32 0.96 0.77 ]
7 8 3 5 7 [ 147 252 294 357 378 399 ] [ 0.62 0.86 1.06 1.13 1.28 0.93 0.61 ]
8 7 3 5 7 [ 42 168 252 273 315 357 ] [ 0.71 0.97 1.27 0.95 1.13 0.96 0.60 ]
7 10 8 15 7 [ 42 168 210 231 336 399 ] [ 0.66 0.72 1.00 1.06 1.32 0.98 0.62 ]
10 7 8 15 7 [ 21 105 168 252 273 399 ] [ 0.54 0.80 1.35 0.92 1.30 0.96 0.62 ]
7 11 6 10 7 [ 42 84 147 252 294 315 ] [ 0.65 0.75 1.35 0.95 1.03 0.73 0.74 ]
11 7 6 10 7 [ 21 84 105 147 210 294 ] [ 0.69 0.86 1.01 1.10 1.24 0.94 0.77 ]
8 9 8 15 7 [ 147 189 273 336 357 378 ] [ 0.58 0.95 1.22 0.84 1.33 0.88 0.55 ]
9 8 8 15 7 [ 42 63 84 210 294 357 ] [ 0.52 0.82 1.08 1.11 1.33 0.88 0.54 ]
9 10 3 5 7 [ 63 84 189 273 357 378 ] [ 0.67 0.88 1.28 1.14 1.30 0.96 0.65 ]
10 9 3 5 7 [ 42 168 294 357 378 399 ] [ 0.53 0.77 1.36 0.80 1.04 0.92 0.50 ]
9 17 26 55 7 [ 63 126 189 294 315 336 ] [ 0.67 0.78 1.29 1.03 1.03 0.85 0.58 ]
17 9 26 55 7 [ 21 147 210 231 315 378 ] [ 0.75 0.85 1.12 0.90 1.38 1.00 0.66 ]
10 11 6 10 7 [ 21 210 252 273 315 357 ] [ 0.60 0.74 1.20 0.85 1.38 0.98 0.68 ]
11 10 6 10 7 [ 42 189 231 336 357 399 ] [ 0.62 0.76 1.29 0.92 1.06 0.91 0.50 ]
10 12 8 15 7 [ 21 63 231 252 273 336 ] [ 0.53 0.98 1.13 1.07 1.01 0.95 0.77 ]
12 10 8 15 7 [ 21 147 189 273 357 378 ] [ 0.67 0.79 1.34 1.07 1.02 0.87 0.65 ]
11 13 6 10 7 [ 21 63 147 168 210 378 ] [ 0.63 0.70 1.01 0.96 1.09 0.71 0.71 ]
13 11 6 10 7 [ 42 63 105 126 294 336 ] [ 0.63 0.84 1.04 0.94 1.24 0.72 0.51 ]
12 13 10 20 7 [ 84 105 126 189 252 399 ] [ 0.73 0.94 1.17 1.13 1.02 0.92 0.76 ]
13 12 10 20 7 [ 105 126 147 315 336 378 ] [ 0.76 0.74 1.32 0.94 1.00 0.83 0.71 ]
12 16 15 30 7 [ 42 63 105 126 378 399 ] [ 0.66 0.72 1.08 1.08 1.01 0.80 0.59 ]
16 12 15 30 7 [ 63 84 147 189 210 231 ] [ 0.51 0.95 1.16 1.01 1.27 0.95 0.71 ]
13 14 10 20 7 [ 21 42 147 168 273 357 ] [ 0.56 0.92 1.13 0.91 1.15 0.81 0.51 ]
14 13 10 20 7 [ 42 84 168 252 315 336 ] [ 0.78 0.95 1.32 1.13 1.19 0.86 0.59 ]
14 15 10 20 7 [ 42 168 210 273 336 357 ] [ 0.73 0.74 1.21 1.02 1.33 0.73 0.76 ]
15 14 10 20 7 [ 63 84 105 210 378 399 ] [ 0.54 0.78 1.07 0.92 1.23 0.76 0.65 ]
14 19 15 30 7 [ 105 147 231 252 273 294 ] [ 0.77 0.79 1.29 0.92 1.30 0.93 0.59 ]
19 14 15 30 7 [ 84 126 168 210 231 378 ] [ 0.67 0.71 1.13 1.08 1.10 0.95 0.59 ]
15 35 19 40 7 [ 21 42 126 168 189 357 ] [ 0.51 0.84 1.40 1.10 1.36 0.70 0.51 ]
35 15 19 40 7 [ 105 231 252 294 336 357 ] [ 0.78 0.73 1.37 1.03 1.16 0.90 0.56 ]
16 18 10 20 7 [ 63 105 189 210 273 399 ] [ 0.59 0.90 1.19 0.98 1.06 0.80 0.58 ]
18 16 10 20 7 [ 84 126 210 252 294 378 ] [ 0.77 0.79 1.15 0.88 1.33 0.76 0.62 ]
16 20 17 35 7 [ 21 84 168 210 231 252 ] [ 0.61 0.90 1.36 0.92 1.35 0.75 0.72 ]
20 16 17 35 7 [ 63 147 252 294 315 336 ] [ 0.77 0.85 1.08 1.14 1.12 0.75 0.52 ]
17 22 26 55 7 [ 105 168 189 210 252 336 ] [ 0.54 0.74 1.29 0.94 1.19 0.80 0.74 ]
22 17 26 55 7 [ 21 84 105 210 336 399 ] [ 0.54 0.92 1.10 0.82 1.32 0.79 0.51 ]
17 32 36 75 7 [ 42 84 147 252 357 399 ] [ 0.69 0.86 1.33 0.95 1.23 0.71 0.52 ]
32 17 36 75 7 [ 42 84 105 231 336 378 ] [ 0.71 1.00 1.07 1.16 1.39 0.92 0.72 ]
18 20 6 10 7 [ 21 63 189 210 231 378 ] [ 0.57 0.98 1.11 1.16 1.29 0.73 0.70 ]
20 18 6 10 7 [ 42 84 147 273 315 378 ] [ 0.53 0.82 1.38 0.98 1.27 0.92 0.76 ]
18 23 22 45 7 [ 21 42 231 273 315 357 ] [ 0.65 0.99 1.34 1.02 1.03 0.76 0.53 ]
23 18 22 45 7 [ 84 105 210 294 336 399 ] [ 0.71 0.85 1.19 0.91 1.37 0.97 0.65 ]
19 21 15 30 7 [ 21 63 210 231 294 357 ] [ 0.70 1.00 1.19 0.90 1.29 0.83 0.56 ]
21 19 15 30 7 [ 42 84 210 294 336 357 ] [ 0.70 0.80 1.38 0.89 1.03 0.84 0.71 ]
20 21 17 35 7 [ 63 84 168 189 273 378 ] [ 0.53 0.88 1.06 0.86 1.33 0.98 0.58 ]
21 20 17 35 7 [ 84 105 147 168 189 252 ] [ 0.53 0.78 1.18 0.84 1.16 0.91 0.54 ]
21 36 19 40 7 [ 105 126 210 231 252 273 ] [ 0.79 0.89 1.02 1.00 1.13 0.73 0.65 ]
36 21 19 40 7 [ 84 126 189 273 294 336 ] [ 0.68 0.81 1.09 1.13 1.21 0.94 0.51 ]
22 23 3 5 7 [ 21 42 168 210 252 378 ] [ 0.76 0.93 1.08 1.06 1.22 0.72 0.56 ]
23 22 3 5 7 [ 63 126 210 231 294 357 ] [ 0.54 0.74 1.21 0.97 1.24 0.81 0.76 ]
