NAME : egl-g2-B
VERTICES : 255
EDG_REQ : 375
EDG_NONREQ : 0
VEHICLES : 27
CAPACITY : 23100
DEPOT : 0
STARTTIME : 0
ENDTIME : 420
SERVICE_SPEED_FACTOR : 0.70
[NETWORK_DATA]
0 4 8 1860 7 [ 63 84 126 168 315 357 ] [ 0.50 0.85 1.34 1.05 1.27 0.87 0.64 ]
4 0 8 1860 7 [ 42 63 231 252 336 399 ] [ 0.71 0.79 1.25 1.01 1.27 1.00 0.53 ]
4 5 3 556 7 [ 21 84 126 252 315 357 ] [ 0.68 0.85 1.03 1.02 1.11 0.97 0.58 ]
5 4 3 556 7 [ 84 147 210 252 315 336 ] [ 0.62 0.72 1.09 1.06 1.08 0.71 0.67 ]
5 6 4 821 7 [ 63 168 189 210 273 399 ] [ 0.54 0.87 1.13 1.16 1.30 0.98 0.57 ]
6 5 4 821 7 [ 21 105 189 273 315 378 ] [ 0.55 0.94 1.10 1.05 1.20 0.80 0.59 ]
6 7 3 606 7 [ 42 126 147 231 252 294 ] [ 0.61 0.72 1.16 0.82 1.06 0.84 0.54 ]
7 6 3 606 7 [ 63 84 147 231 378 399 ] [ 0.78 0.86 1.09 0.81 1.27 0.90 0.79 ]
7 8 9 2195 7 [ 63 189 252 273 315 399 ] [ 0.50 0.76 1.27 1.01 1.19 0.87 0.50 ]
8 7 9 2195 7 [ 63 147 231 252 294 336 ] [ 0.52 0.80 1.08 1.17 1.38 0.83 0.75 ]
8 9 2 282 7 [ 42 84 105 189 252 273 ] [ 0.53 0.85 1.37 1.09 1.08 0.75 0.72 ]
9 8 2 282 7 [ 63 105 147 189 231 357 ] [ 0.67 0.80 1.02 1.02 1.26 0.80 0.62 ]
9 10 8 1834 7 [ 21 189 231 294 315 378 ] [ 0.67 0.83 1.21 0.81 1.22 0.87 0.79 ]
10 9 8 1834 7 [ 21 63 84 210 273 378 ] [ 0.80 0.98 1.33 1.16 1.14 0.80 0.72 ]
10 11 5 1109 7 [ 63 84 210 252 294 315 ] [ 0.71 0.76 1.19 1.14 1.32 0.91 0.62 ]
11 10 5 1109 7 [ 42 147 231 315 336 378 ] [ 0.52 0.98 1.00 0.88 1.33 0.97 0.66 ]
11 12 3 591 7 [ 21 126 210 252 336 378 ] [ 0.51 0.97 1.39 1.05 1.20 0.94 0.65 ]
12 11 3 591 7 [ 63 84 147 189 357 378 ] [ 0.74 0.87 1.25 1.16 1.28 0.97 0.68 ]
12 13 13 3357 7 [ 42 126 147 252 336 399 ] [ 0.63 0.99 1.24 1.07 1.30 0.74 0.75 ]
13 12 13 3357 7 [ 42 168 273 315 336 399 ] [ 0.54 0.79 1.26 1.19 1.26 0.83 0.56 ]
13 14 8 1922 7 [ 63 105 168 294 315 336 ] [ 0.55 0.75 1.02 1.19 1.28 0.82 0.66 ]
14 13 8 1922 7 [ 147 168 210 273 378 399 ] [ 0.51 0.99 1.22 0.84 1.28 0.97 0.57 ]
4 15 2 390 7 [ 21 63 84 147 210 252 ] [ 0.59 1.00 1.25 0.80 1.39 0.71 0.60 ]
15 4 2 390 7 [ 84 105 147 168 189 252 ] [ 0.61 0.96 1.02 0.84 1.33 0.95 0.79 ]
15 16 2 221 7 [ 21 273 294 336 357 399 ] [ 0.50 1.00 1.15 1.12 1.21 0.95 0.66 ]
16 15 2 221 7 [ 21 105 147 273 294 336 ] [ 0.51 0.91 1.29 1.04 1.02 0.93 0.57 ]
16 17 2 318 7 [ 21 42 147 189 378 399 ] [ 0.72 0.91 1.25 1.17 1.23 0.80 0.67 ]
17 16 2 318 7 [ 42 84 210 315 378 399 ] [ 0.73 0.89 1.39 1.09 1.38 0.95 0.51 ]
5 17 3 429 7 [ 126 168 231 252 336 378 ] [ 0.65 0.85 1.01 1.12 1.38 0.98 0.73 ]
17 5 3 429 7 [ 168 189 210 294 315 399 ] [ 0.62 0.82 1.11 0.99 1.38 0.72 0.52 ]
17 18 4 717 7 [ 21 42 105 126 189 315 ] [ 0.68 0.88 1.08 1.18 1.31 0.77 0.64 ]
18 17 4 717 7 [ 21 84 147 231 378 399 ] [ 0.66 0.86 1.04 0.84 1.38 0.71 0.61 ]
6 18 3 503 7 [ 21 231 273 294 357 399 ] [ 0.61 0.96 1.26 1.17 1.07 0.90 0.66 ]
18 6 3 503 7 [ 84 231 273 294 357 378 ] [ 0.70 0.82 1.23 0.94 1.08 0.98 0.56 ]
15 19 4 960 7 [ 105 147 168 210 273 357 ] [ 0.65 0.77 1.39 1.19 1.04 0.98 0.76 ]
19 15 4 960 7 [ 21 147 210 231 273 294 ] [ 0.76 0.78 1.24 1.05 1.21 0.92 0.75 ]
19 20 3 669 7 [ 63 315 336 357 378 399 ] [ 0.67 0.74 1.01 1.12 1.17 0.97 0.59 ]
20 19 3 669 7 [ 126 147 168 189 210 252 ] [ 0.59 0.74 1.37 1.15 1.21 0.81 0.65 ]
18 20 3 460 7 [ 21 42 63 105 231 378 ] [ 0.79 0.80 1.14 0.80 1.03 0.72 0.76 ]
20 18 3 460 7 [ 63 84 105 168 273 357 ] [ 0.78 0.77 1.03 0.89 1.21 0.81 0.61 ]
19 21 3 519 7 [ 147 168 336 357 378 399 ] [ 0.63 0.99 1.21 0.89 1.07 0.78 0.69 ]
21 19 3 519 7 [ 63 84 105 294 315 357 ] [ 0.72 0.80 1.15 0.91 1.10 0.99 0.54 ]
21 22 3 463 7 [ 42 126 189 294 336 357 ] [ 0.53 0.71 1.19 0.91 1.30 0.90 0.62 ]
22 21 3 463 7 [ 42 63 105 168 231 252 ] [ 0.78 0.70 1.32 1.14 1.02 0.94 0.62 ]
20 22 5 985 7 [ 21 63 168 231 252 399 ] [ 0.67 0.77 1.30 0.94 1.29 1.00 0.67 ]
22 20 5 985 7 [ 21 147 231 252 315 378 ] [ 0.61 0.98 1.21 1.11 1.38 0.71 0.58 ]
21 23 3 528 7 [ 189 231 252 273 294 315 ] [ 0.60 0.99 1.32 0.82 1.36 0.89 0.60 ]
23 21 3 528 7 [ 21 84 147 189 210 294 ] [ 0.69 0.86 1.12 0.97 1.23 0.74 0.72 ]
22 23 3 479 7 [ 63 168 273 294 378 399 ] [ 0.58 0.95 1.05 0.93 1.19 0.94 0.66 ]
23 22 3 479 7 [ 21 84 147 168 294 378 ] [ 0.65 0.90 1.22 0.95 1.09 0.89 0.79 ]
23 24 7 1561 7 [ 21 84 231 252 357 399 ] [ 0.72 0.93 1.40 1.19 1.23 0.89 0.72 ]
24 23 7 1561 7 [ 84 231 252 294 315 357 ] [ 0.56 0.85 1.37 1.03 1.34 0.91 0.75 ]
24 0 11 2841 7 [ 42 105 147 273 315 336 ] [ 0.58 0.74 1.30 1.12 1.16 0.99 0.69 ]
0 24 11 2841 7 [ 21 168 231 273 336 378 ] [ 0.58 0.94 1.37 0.89 1.04 0.75 0.65 ]
20 25 3 681 7 [ 126 252 273 294 315 378 ] [ 0.70 0.93 1.24 1.14 1.39 0.88 0.56 ]
25 20 3 681 7 [ 105 147 189 210 252 273 ] [ 0.57 0.97 1.20 1.07 1.13 0.84 0.53 ]
7 25 5 1063 7 [ 21 42 105 168 252 357 ] [ 0.71 0.99 1.20 1.06 1.14 0.72 0.69 ]
25 7 5 1063 7 [ 21 126 147 168 315 378 ] [ 0.60 0.87 1.13 1.00 1.04 0.96 0.65 ]
6 254 5 991 7 [ 63 105 210 315 336 378 ] [ 0.67 0.87 1.25 1.01 1.04 0.78 0.58 ]
254 6 5 991 7 [ 42 168 189 294 336 357 ] [ 0.79 0.74 1.12 0.92 1.24 0.77 0.78 ]
25 26 4 969 7 [ 189 210 231 294 336 378 ] [ 0.58 0.78 1.25 1.00 1.37 0.86 0.71 ]
26 25 4 969 7 [ 126 189 210 273 357 378 ] [ 0.59 0.96 1.01 1.02 1.07 0.93 0.60 ]
22 27 6 1471 7 [ 21 126 189 210 231 273 ] [ 0.61 0.89 1.02 1.20 1.23 0.80 0.80 ]
27 22 6 1471 7 [ 84 105 147 252 357 378 ] [ 0.69 0.75 1.02 0.93 1.12 0.77 0.57 ]
26 27 3 590 7 [ 42 84 105 336 378 399 ] [ 0.53 0.88 1.31 1.18 1.40 0.92 0.68 ]
27 26 3 590 7 [ 147 168 189 273 294 336 ] [ 0.57 0.96 1.13 1.01 1.11 0.82 0.56 ]
26 28 4 720 7 [ 42 63 105 147 189 336 ] [ 0.72 0.71 1.12 0.92 1.18 0.84 0.72 ]
28 26 4 720 7 [ 42 147 273 294 315 336 ] [ 0.61 0.79 1.15 0.84 1.35 0.76 0.61 ]
27 28 4 819 7 [ 21 42 84 126 294 336 ] [ 0.75 0.81 1.22 0.95 1.35 0.90 0.62 ]
28 27 4 819 7 [ 84 147 210 231 378 399 ] [ 0.71 0.89 1.24 0.97 1.31 0.90 0.58 ]
8 28 4 794 7 [ 63 231 252 273 315 357 ] [ 0.61 0.71 1.04 1.15 1.18 0.78 0.53 ]
28 8 4 794 7 [ 21 210 294 315 378 399 ] [ 0.54 0.76 1.09 1.20 1.10 0.98 0.51 ]
8 254 3 637 7 [ 21 63 294 336 357 378 ] [ 0.78 0.91 1.05 0.99 1.24 0.89 0.54 ]
254 8 3 637 7 [ 63 126 252 294 315 336 ] [ 0.70 1.00 1.21 0.82 1.18 0.94 0.52 ]
9 29 3 498 7 [ 21 189 210 231 252 294 ] [ 0.79 0.84 1.32 0.96 1.06 0.87 0.78 ]
29 9 3 498 7 [ 42 168 189 210 315 399 ] [ 0.74 0.96 1.09 1.07 1.02 0.82 0.63 ]
28 30 3 559 7 [ 84 147 189 252 378 399 ] [ 0.58 0.96 1.34 0.90 1.36 0.86 0.61 ]
30 28 3 559 7 [ 42 84 105 252 315 357 ] [ 0.51 0.95 1.05 1.18 1.02 0.74 0.65 ]
30 29 2 383 7 [ 105 147 168 252 294 315 ] [ 0.73 0.76 1.19 0.99 1.23 0.98 0.80 ]
29 30 2 383 7 [ 210 231 252 315 336 378 ] [ 0.78 0.95 1.02 0.99 1.27 0.99 0.57 ]
30 31 7 1671 7 [ 84 168 315 336 357 399 ] [ 0.62 0.89 1.34 1.08 1.25 0.96 0.66 ]
31 30 7 1671 7 [ 84 147 168 210 294 336 ] [ 0.69 0.99 1.25 0.93 1.28 0.91 0.54 ]
31 32 3 420 7 [ 105 147 189 273 294 357 ] [ 0.54 0.92 1.32 0.84 1.28 0.89 0.77 ]
32 31 3 420 7 [ 21 210 231 294 378 399 ] [ 0.58 0.94 1.19 0.80 1.31 0.85 0.78 ]
29 32 6 1373 7 [ 21 189 210 294 336 378 ] [ 0.54 1.00 1.34 1.03 1.21 0.87 0.72 ]
32 29 6 1373 7 [ 84 231 252 294 315 336 ] [ 0.50 0.74 1.29 0.87 1.11 0.96 0.77 ]
32 10 1 130 7 [ 21 84 189 231 273 399 ] [ 0.71 1.00 1.30 1.01 1.13 0.86 0.68 ]
10 32 1 130 7 [ 21 84 147 189 210 294 ] [ 0.79 0.70 1.38 1.18 1.23 0.93 0.72 ]
31 33 3 546 7 [ 21 168 210 231 294 378 ] [ 0.69 0.92 1.26 0.85 1.19 0.79 0.59 ]
33 31 3 546 7 [ 105 126 147 189 273 315 ] [ 0.60 0.91 1.14 0.99 1.01 0.89 0.69 ]
33 34 3 510 7 [ 42 63 84 105 294 357 ] [ 0.64 0.95 1.19 0.94 1.11 0.72 0.70 ]
34 33 3 510 7 [ 42 84 126 147 336 378 ] [ 0.58 0.81 1.28 1.00 1.14 0.81 0.74 ]
34 35 2 363 7 [ 21 42 210 231 294 357 ] [ 0.80 0.97 1.36 1.16 1.12 0.74 0.71 ]
35 34 2 363 7 [ 84 105 189 336 378 399 ] [ 0.67 1.00 1.38 0.89 1.22 0.71 0.55 ]
35 32 3 424 7 [ 21 63 147 294 378 399 ] [ 0.53 0.77 1.23 1.17 1.16 0.73 0.77 ]
32 35 3 424 7 [ 168 189 231 294 315 378 ] [ 0.78 0.93 1.26 1.19 1.22 0.96 0.73 ]
35 11 3 673 7 [ 42 84 126 273 294 378 ] [ 0.74 0.86 1.27 0.83 1.35 0.94 0.52 ]
11 35 3 673 7 [ 63 84 273 294 336 378 ] [ 0.74 0.83 1.13 1.04 1.34 0.94 0.56 ]
34 36 4 894 7 [ 42 126 273 315 336 399 ] [ 0.61 0.97 1.18 0.82 1.23 0.96 0.71 ]
36 34 4 894 7 [ 84 105 252 294 315 336 ] [ 0.59 0.80 1.39 0.86 1.29 0.79 0.62 ]
36 12 2 226 7 [ 105 147 231 252 315 336 ] [ 0.71 0.96 1.16 0.92 1.13 0.80 0.51 ]
12 36 2 226 7 [ 21 210 315 357 378 399 ] [ 0.70 0.89 1.36 1.11 1.30 0.83 0.53 ]
24 37 4 709 7 [ 84 105 231 273 294 378 ] [ 0.78 0.77 1.22 1.00 1.18 0.90 0.67 ]
37 24 4 709 7 [ 84 105 168 189 378 399 ] [ 0.62 0.97 1.36 0.84 1.24 0.87 0.74 ]
37 38 8 2022 7 [ 42 105 147 294 315 399 ] [ 0.63 0.85 1.32 1.16 1.15 0.73 0.70 ]
38 37 8 2022 7 [ 63 147 273 294 315 399 ] [ 0.77 0.90 1.17 1.13 1.00 0.93 0.79 ]
38 39 4 747 7 [ 126 168 210 273 294 336 ] [ 0.76 0.93 1.06 0.87 1.37 0.95 0.66 ]
39 38 4 747 7 [ 21 84 126 315 357 399 ] [ 0.76 0.94 1.12 1.00 1.08 0.96 0.70 ]
38 40 10 2431 7 [ 42 84 126 147 189 273 ] [ 0.61 0.81 1.12 1.17 1.14 0.87 0.55 ]
40 38 10 2431 7 [ 63 105 126 231 252 336 ] [ 0.74 0.73 1.02 0.88 1.18 0.73 0.77 ]
40 33 10 2533 7 [ 84 168 231 252 294 357 ] [ 0.75 0.79 1.04 1.03 1.01 0.96 0.79 ]
33 40 10 2533 7 [ 21 105 126 189 294 399 ] [ 0.58 0.78 1.34 0.99 1.22 1.00 0.74 ]
38 41 14 3644 7 [ 42 105 126 147 210 231 ] [ 0.66 0.78 1.31 1.13 1.31 0.91 0.58 ]
41 38 14 3644 7 [ 42 168 210 231 357 378 ] [ 0.70 1.00 1.36 1.12 1.30 0.85 0.73 ]
